RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
394425,50,"Buffalo, NY",msa,NY,762.5610719259959,771.9652192471981,782.5843091539612,782.4398009000436,783.7283824918206,783.8802959380005,786.769079806388,794.1660301725383,798.1853285842622,800.8623097990704,802.8571601917997,804.5050610812181,801.750732460579,796.116567077814,796.3504117420634,809.1116951514714,817.4813624711356,819.6979913886828,811.5730357004475,811.1076340404537,815.9583597719349,819.6780548197947,819.3297071242732,821.2476865385931,827.0178354592364,836.6244676827016,839.8451586405909,838.6250786194748,838.4368315321105,844.1368492305709,851.7469138829019,856.0020906258139,853.5215686107217,858.220175640264,861.1086322493762,866.175952896897,866.3519014957274,869.2659708207694,871.7191790995698,873.536999600896,871.8118161768538,875.2180585802652,877.6116920293367,882.7056138438868,884.6556752170915,885.3468546470243,892.5524942248086,895.8919818470387,903.1485226936937,898.3041947934508,901.5658264211318,905.1982672028897,912.1743063238182,913.6134756048473,917.020654003316,918.346455196047,924.6351617099623,928.6633380158154,929.4579806359354,931.8120379785352,933.1171245476309,941.8577337518732,944.3732186472878,954.6112926221621,955.6434453254573,963.8688109688857,965.5035233757181,971.118069600049,975.6489308595102,983.5681184116396,986.3216281349189,988.3773741354843,994.5033851272277,1006.7851096619348,1015.5934808205714,1021.884909723236,1029.325198342178,1039.2569512091395,1047.7716000928042,1057.8699723252298,1071.2681830104498,1080.18059556139,1089.8241270009548,1097.3699754831428,1107.1913005050474,1115.507700157233,1123.9784548402529,1129.2133922971714,1137.3472316679188,1144.3596866746486,1155.8328754001677,1162.9230682071677,1167.2382425893875,1168.9708841190338,1178.5144187553992,1186.0445351144983,1198.9430363735185,1197.230292867518,1201.9500754327698,1204.6862193365573,1212.6924650364415,1219.4908860084631,1227.8822011017635,1234.630233356101,1233.8396592467286,1240.7239796549588,1241.6217680075085,1252.0020571105556,1253.1290459427007,1263.3001967881212,1269.2502889577754,1278.5453452712013,1281.99036981391,1285.9048334927963,1286.6308234653188,1290.2359814969675,1300.2861113281592,1306.3749092239582,1312.8946304428612,1313.2524105567004,1317.1873422330098
394388,51,"Birmingham, AL",msa,AL,868.7910444377229,870.1285211141712,874.9960332188977,876.8457208735205,875.8471634046883,874.8896795871105,877.5176001260793,878.7750958954746,882.281037064061,884.0190720440581,887.5901954407358,891.3143546944435,893.6192999602596,894.7310232657693,891.6013982213443,891.3834563808085,892.0720288826286,894.6062954165162,894.9567321381675,896.1492811703599,894.8028044319224,895.4107099607606,894.7338635385818,897.8989098331093,898.9157697988408,902.7857139076267,906.6601574966453,909.9799057477863,912.5525713729669,913.4047910551997,916.6644124161012,917.3019222606468,923.8472303569167,923.4131483425407,928.7725853258104,926.2505327133703,929.029082909684,929.8331199015097,935.9828972334885,940.6687208829208,945.1984727774025,947.9157777664425,949.5550740821194,951.9132818870796,951.7617902175061,958.1517924711636,961.3939440449759,969.2795994140143,969.3675307817875,974.0567432269982,974.3373970790295,975.5740468624861,977.2796658366093,980.8975986357766,984.5340701957748,988.8038309801293,992.5188848175482,994.2656056437638,995.7561848026156,996.7344194178173,1001.5802555597752,1003.291701771494,1013.6846936216781,1017.3519651263226,1016.2644670490148,1011.3046005952218,1015.9355529084856,1022.9876062778061,1030.043977473367,1034.9741513162185,1041.8559591456124,1047.9738731894624,1054.48575670339,1059.072713831689,1060.971280968287,1065.9025173872103,1079.0288899219822,1095.2588139076909,1109.420679918036,1119.535276306311,1128.3695951366933,1136.9294095369034,1143.5667094374162,1157.7220249368584,1167.6734619726687,1176.047724203749,1177.7637209631941,1183.4944431281297,1191.2733658183727,1199.2979730097327,1205.6869028319222,1210.484292034365,1210.519645772619,1209.3797069482298,1213.9792841570443,1215.9135797054882,1220.6009144027964,1224.3261837932055,1235.4221127152482,1245.4002066946882,1253.2533200280711,1256.400120388721,1259.961759562091,1263.6882003797734,1264.969572906947,1266.627576291312,1271.3834271750877,1276.2968739979206,1282.5125126585228,1287.2159408005252,1289.8234843264622,1290.8941078341247,1290.9542774827917,1294.0801671756024,1297.9570355048043,1303.3562877709655,1313.2962228007282,1323.6247649982934,1328.9789976851334,1333.9054325491795,1337.417891004692
395031,52,"Rochester, NY",msa,NY,900.3607614359296,895.8401252671471,901.2879292782837,906.4165606335895,908.9956842361902,911.708603465523,907.8888452025196,908.1101730662651,907.1563909036227,916.6836543111641,925.6421997552269,929.2331619394934,926.9806437944735,930.1091424686832,937.5858441687684,937.8094938224633,940.4961657655963,936.9748302145292,938.6198904318381,941.6269935835596,945.6921521381885,948.756522779828,950.3540686282289,950.3397373125111,953.0607203183653,957.7758021238249,958.961745877146,962.7332972382274,959.081476560533,964.793931701466,969.4793068184881,976.4094026286709,978.0124230932105,978.5095550335838,980.9337219004474,983.6625500128433,989.3843353350178,992.684638850374,999.2343678865968,999.5775468995965,1003.5218266156023,1001.0891683790715,1004.0276557410984,1006.7502310581406,1012.5010609421741,1014.9601932100827,1015.3693904658653,1018.9861094002964,1020.1634219380034,1023.3778956109495,1023.0944985501375,1027.7766338697686,1033.0142636793028,1039.8368603783767,1042.1847528979015,1043.1032452005786,1044.2307048606597,1048.3874078198046,1053.649836172765,1056.8000057707736,1060.1040931415687,1062.4755060515295,1065.806745709605,1062.2806142449235,1060.607149670438,1062.5174443730123,1070.5588315722841,1078.3658915711067,1092.3309260875526,1102.4307389872854,1115.1052766173848,1125.222780940942,1130.0592249122906,1135.6867490571171,1137.7968504792843,1149.5252914388504,1161.148523233666,1170.6994818793821,1180.6180265147552,1195.745252312395,1202.9712323648032,1214.0237691886505,1217.005350601541,1222.9158423045155,1228.0915736236257,1243.3723584904492,1265.173967704474,1281.946412739512,1296.613610307392,1308.9276100189484,1317.9557160632512,1317.5355970655876,1317.1896669479165,1315.3438037093665,1319.7464678129402,1323.5984385472898,1335.670428671851,1335.9782092879702,1341.7587470225164,1345.5593215144945,1357.8476480237202,1365.4319756676095,1373.0324596420453,1381.2214448691952,1394.9806274199889,1403.5622628090798,1412.3988103966813,1418.595033729731,1418.0340122796408,1426.0496850580416,1427.3229728479928,1431.2500384843095,1429.8315179359706,1434.0936001677292,1439.912985952559,1449.0103175172835,1455.366119890341,1465.8867451848062,1474.819303811173,1485.6347405454383,1498.047073607833
394640,53,"Grand Rapids, MI",msa,MI,904.8245180479034,908.9370292535303,914.2954466343014,920.7609913575491,930.5569235830978,941.0889374093282,949.7665665593148,961.0168842106741,964.656752523169,972.031908945584,974.4490663119318,982.9689533205491,987.5187807197466,991.637382049343,999.0825164457589,1004.8396873330469,1015.4489137300503,1022.9723509245451,1030.765303594819,1033.8459478359644,1039.6239982076581,1040.680401720699,1053.4233465362804,1062.5472051362524,1070.5728577194507,1078.4308136515317,1081.309249015022,1090.7294150208738,1093.427825478238,1099.4992469444635,1101.5438160497415,1101.11061032012,1103.391692018793,1112.7252514214929,1112.3275751558047,1113.403224571019,1114.6348077515413,1124.5539133288496,1136.0869945882903,1142.8502039712714,1146.120333347435,1147.2417775365209,1150.7300259774834,1159.6945892515841,1165.3683584439787,1169.3916997455265,1172.5827590248343,1184.7912452946027,1189.5900929867794,1190.9463656424246,1191.4242429573203,1192.5462707740166,1198.4848288004548,1204.8331377073582,1211.144695882852,1215.08135274868,1219.5599385099454,1222.256645436699,1227.8159947717304,1225.8791924857233,1229.8307149987331,1231.825306577879,1252.0025595211473,1250.834377144122,1250.81290514897,1253.9450786735356,1258.1921584721474,1261.21112082749,1265.039434031496,1281.7713388058316,1294.6672730839066,1305.9569782442966,1302.4503144502005,1311.0781894830645,1324.8202250878155,1339.8552446558247,1353.2913192746043,1364.6042276575126,1387.387302096126,1406.6593082950985,1423.9246824430718,1418.0962315417175,1429.2243019717216,1448.4864230153698,1475.354347636617,1487.1529853141913,1485.8643191790889,1504.446019075363,1518.0019102074589,1530.6765246122375,1536.1260168769306,1547.7849323063465,1560.9080458819667,1572.9027957205146,1573.082425151083,1566.4995111023516,1569.7736462065495,1575.5081069912655,1585.8415115964813,1592.0437668827526,1605.4269349017222,1616.843816439346,1623.4417880604244,1622.2719999516069,1628.3987851381917,1638.5289510253613,1654.2751121116773,1663.5609021025793,1670.296764548508,1678.9690144954775,1688.9071982138914,1691.5704367891083,1691.284798275101,1693.2382640241842,1699.7798100900507,1709.807135682344,1713.4562127580782,1718.8382568051911,1721.538243705273,1730.2733704158156,1734.250771839476
395167,54,"Tucson, AZ",msa,AZ,852.2435442062555,852.7285603948819,854.6418762827803,856.6640153504851,857.4879381367028,858.5267031412598,862.2308525027261,864.4719968627878,867.293384431513,868.023003626251,872.6112509258975,875.1052111563611,879.5066045656009,878.7999992788277,879.0964732585344,878.4999717739271,883.0300765635449,886.7316286699586,889.1034744260241,892.0640761553149,893.8319109619962,896.1226953512264,896.4478741514099,901.7790441259505,906.0470265623557,914.7164948023848,920.2476859367007,926.6647086881353,930.6121379517584,932.6705853389404,934.8803474214708,936.826759182244,941.3098672967074,947.5432928100147,951.8965026586098,952.9767837619002,954.8848712610499,960.8079611695539,968.0924147430694,976.1008715726985,978.7583079083787,984.5417575351107,988.2965473532862,995.4616492534326,1002.2325050761691,1007.6221609685998,1013.5932228684703,1021.0518003179379,1027.0907598236124,1032.5287549006032,1035.9815919663558,1038.790444797205,1046.235189235229,1052.485330383575,1060.6029824273726,1066.1306650168708,1070.9542134684596,1075.9629999866768,1081.8521493165047,1087.277267824027,1093.6704562094442,1097.667513748248,1103.484375832774,1103.5969788565071,1104.6591863177796,1106.9752732977597,1114.7876719853336,1125.5845675382607,1139.6938772647115,1157.6768562026368,1165.9958479700308,1177.6407835959694,1182.9576120134052,1199.7674228028977,1212.883099679597,1235.5865736005371,1256.182462095981,1277.5258332438063,1297.3755436581164,1322.975974503215,1349.018796228788,1368.7925181818816,1386.6450892665907,1401.05520184508,1415.5556066284466,1426.6753838613784,1438.8832208533527,1448.609558543142,1455.2497466107095,1463.3966809531332,1470.0326027111623,1477.075560291605,1477.027754265311,1472.922819745893,1475.293407451194,1478.288802791602,1486.6646368403358,1489.287909969145,1496.8412196636302,1503.2649652848218,1512.076921706906,1517.6247674873139,1524.905147723609,1526.118548309386,1526.6630573405732,1527.2963909567757,1529.182068380389,1537.7370651652059,1544.0272517675694,1549.3297211485346,1550.4934811636597,1551.1217292999982,1551.421835177714,1552.77118583392,1553.2430178414106,1556.250402749107,1562.5140977921958,1571.409798757405,1576.31007648235,1575.7237008174409,1573.8389991181657
753924,55,"Urban Honolulu, HI",msa,HI,1946.0368889019649,1958.2119610955103,1974.926988101455,1976.0021952817954,1983.1784642026053,1980.829343489187,1989.8772615650432,1994.4606690204828,2001.4995016976507,2007.5923232093191,2017.973704696709,2024.3447278265521,2025.1953832828076,2023.5813558142534,2021.4078762553218,2024.557602926366,2025.3489767013707,2027.6677704240287,2031.4400033410084,2031.8446635951989,2030.304662158591,2026.7660453448013,2030.5791239542243,2029.8479699601523,2038.6815726259779,2047.3618673458504,2057.7138653893253,2072.5105227220015,2070.3650319112116,2070.591353695978,2062.8901415001865,2068.275694633537,2073.1498933333946,2082.061221512494,2084.2250381706504,2093.5159134955375,2091.2029307591556,2094.5277223679104,2090.468932710443,2089.0038664139365,2092.865055892423,2103.4436371343754,2111.183788800905,2110.4076301337386,2111.520620913104,2113.5164522838418,2123.973921969932,2125.0386171305454,2132.2165624125746,2133.542619585124,2140.9324130779237,2143.7844857598448,2151.045428792277,2152.0436897497916,2158.2676940133138,2165.6247745575843,2172.0713526126656,2176.4692970539986,2176.0409362568994,2180.5434165886313,2184.312561545761,2190.0638031757026,2177.5303992604195,2162.4032668426335,2156.5408668956416,2158.2936363218078,2159.3528936980897,2154.376677088072,2156.365761256035,2158.8186166158166,2175.16273610771,2186.3165085922124,2199.840038479153,2210.26046148247,2229.710819309017,2260.3873219382103,2280.6051126792186,2299.7042039433263,2321.032222567916,2350.7994891552626,2375.6926737959293,2393.6246249276796,2401.440150277865,2413.4585042632903,2415.7262082650273,2442.2946787726873,2451.033663486008,2460.5481156077544,2461.5251651698613,2468.6430583806928,2481.6954891973855,2490.342038668141,2490.618723283758,2491.801889264608,2492.7233257485273,2508.7626059521795,2526.6576273061105,2530.9569712463885,2536.9375378772343,2550.3359400603586,2562.3737598686853,2566.7949698954667,2563.862248949517,2565.220496209889,2580.0627134173255,2589.3109588627854,2602.074151377922,2600.80857042127,2617.823285322258,2623.248290280416,2634.809697434017,2638.052087650202,2648.7783822399088,2662.503478220174,2678.734431301928,2692.3934539388792,2700.5897663226788,2714.296165441721,2727.2172589979555,2743.0266901777836,2745.7999285219043
395169,56,"Tulsa, OK",msa,OK,905.9053861001815,911.7248771821544,914.1059717105084,918.7074446685272,916.0202449309653,915.0168779813417,915.6084107516529,920.2088239902212,921.6348907121221,922.3233200945897,922.7083632706411,922.0813894424873,924.5292127835585,923.2089224917075,925.8233909664192,924.3962385391527,930.4201367091165,930.8232008142458,932.7688220666724,928.5882346076756,929.6052019175489,929.5203156545755,929.5848055942306,933.2308454704129,931.4136358397642,934.1330599407577,932.429905128271,936.2919615092203,937.6200648190899,939.1712508155699,939.6050878236779,938.1221920014273,938.0281964657702,939.7224066618661,945.0117148704446,946.0461055066432,949.0292955165783,949.0160589429327,951.1465519188846,951.5593885415444,952.5360614693225,956.1208711851401,957.9083958403388,962.4196483730675,964.2242265163376,967.6938257963845,967.0284403132157,968.40705916365,970.487575027575,973.9701095533844,976.9870152577198,979.5181692707093,981.7924530830995,983.1228329046618,986.17559011438,989.3236463773599,993.0734395893646,995.0713992556108,998.6108351680992,1002.1804792024076,1005.4355376502868,1008.4796722415377,1015.1272110101988,1015.6255408707597,1018.9459404481843,1021.7460166728944,1029.9835818152403,1036.7126148345208,1043.9601789815588,1053.1180628272118,1061.0647114557923,1068.8524985617846,1076.46758435153,1087.9761495827815,1095.1158322403073,1107.9864270737696,1118.4667593325928,1132.973640428439,1147.660441815209,1164.3755585710778,1184.3109216817504,1193.7876871496194,1206.3074606063103,1219.6070861811584,1232.794404165856,1242.908816720634,1255.3839727466905,1270.2945427412167,1279.9146455891823,1283.1352560097785,1284.9893040756904,1288.9916606689283,1283.5887523107585,1284.666441908666,1281.60861218941,1287.2215838294278,1291.49850796088,1295.976240453033,1303.4745294218806,1305.3859359611322,1313.890870623,1319.9611452838096,1330.0130821347175,1333.3841704192514,1337.524228472118,1340.7227014515622,1351.7560111793866,1358.337528728496,1366.0096040133535,1370.7700988134118,1372.684266329345,1376.3638015290687,1377.749910093841,1383.081488060229,1385.4655973567121,1391.227877490219,1399.948127834309,1407.9640356555037,1410.8321264568958,1412.1451412516326,1412.9196773599951
394619,57,"Fresno, CA",msa,CA,1041.1508732614107,1045.135704825471,1045.545356366879,1048.4710010209146,1050.4288049569184,1051.6265425934146,1053.605533219914,1057.5685763600495,1064.5245988849629,1071.5278965761488,1077.3189394665994,1081.235174882546,1079.5330747126598,1084.6859658531885,1092.9200855433123,1095.0479202015886,1096.0166566851406,1096.4778701305775,1106.1840284350644,1109.208539399957,1116.0440638927312,1116.7670185764157,1119.774535880438,1122.0177937696456,1129.7647463745764,1133.107330893995,1134.6196520892029,1142.5384202747246,1154.8463773143844,1167.2116167872503,1169.2554804937188,1173.9047043639803,1179.7567297449602,1187.0609029183922,1194.702655027848,1199.073656651176,1200.427305257534,1203.4645039354061,1210.0482171748495,1219.4363740798317,1222.340102752365,1226.2624401515964,1231.9378052391587,1242.011852998452,1246.6911207151177,1256.1052748920322,1263.151562657606,1273.072938189802,1278.7553672679805,1290.5615031231987,1298.9103139258953,1303.1159822604436,1310.7751950291595,1318.064876988133,1327.5423775758552,1333.8398340586084,1343.1280163251656,1349.4619398077994,1357.3398261811196,1365.0685621999612,1376.8976480177082,1383.8735551098923,1382.8849135917364,1374.3965641965451,1370.76363937562,1378.804445001864,1392.027384968961,1405.2968186833102,1423.7864906143477,1447.1815380755354,1466.6522062424451,1477.687492108873,1495.6411155462463,1513.6729110742729,1542.8382346046901,1573.1687728902907,1610.6749140242453,1633.5683417954485,1659.766440763726,1690.1758750600786,1711.7754341476164,1715.954165272074,1727.8624904353567,1740.746574021003,1760.15756274291,1761.7549767030284,1774.8766637802441,1788.0476299668055,1799.869459959722,1803.6176288568786,1799.3954097250898,1800.7877593979465,1804.4034568094291,1818.4446474873278,1822.9847934444374,1848.2867620804664,1856.5902297017647,1876.31473916284,1873.9934488649699,1873.4599758077131,1879.8745701510354,1899.4190977724422,1912.5449257618739,1917.2999503108442,1915.881735728439,1928.507869885176,1939.612998728341,1942.4951546270488,1937.9758462167288,1941.0329963866955,1952.6323038136093,1962.5802769180962,1965.636467665999,1965.1079541089439,1972.2828425312484,1981.7175146371678,1996.1951939097028,1997.6736705222427,2003.3559591036533,2004.6825966521978,2018.572883484985
395238,58,"Worcester, MA",msa,MA,1049.982423366453,1058.5128496442421,1072.2628031153288,1074.9058134908303,1071.200809431602,1072.0872826127395,1072.1847961211347,1079.988503569042,1082.3800644146913,1088.4364632192962,1094.5111800656427,1107.5356758494122,1112.4858219397554,1112.3158711468684,1103.3137005066271,1104.6444729091193,1113.4986338222843,1128.721318780906,1141.5985466083703,1145.338548675208,1151.0581361374607,1154.4350421426457,1155.7417381671999,1152.3942841985104,1154.5450444811952,1162.0873051801777,1174.1740489271338,1185.1114964968815,1193.0539087804877,1194.2060581853748,1189.4689428392833,1190.408339667256,1194.061186608176,1203.0189856297106,1210.88895319458,1222.1461708287611,1226.2078951454218,1232.3838046133449,1235.9659501025471,1243.3751674283305,1250.041297825641,1257.6627485093888,1266.026319250279,1276.2122025711496,1281.7435759838875,1282.434518325048,1290.5873549372436,1295.4827081408682,1305.4898492547238,1307.773512771718,1314.6682909489605,1317.5245252136376,1321.3195940859387,1326.5195895750066,1334.9167924536741,1340.9524451035754,1349.1962751343071,1359.0742237085697,1364.2880050168828,1371.243125167276,1377.2574899229396,1387.5482464120828,1393.8754269867538,1392.5069924289644,1395.1135208059154,1398.0874850177431,1400.5911268853733,1410.8127976773628,1416.5948945382659,1429.512026925204,1432.6561119625271,1445.6720482900903,1450.5211095911716,1461.0118984942762,1465.3949648430084,1479.334423763322,1495.8517554587024,1510.7419624079444,1528.7148508326302,1550.0950792345932,1574.3210432053609,1591.3175235459432,1610.3157719639885,1615.1089360396218,1630.0909314730698,1637.9897313910678,1662.5154243584723,1680.0502423742316,1702.1096178863625,1723.8933374685678,1739.6386506039732,1743.7331827978155,1742.9114758743785,1741.480555352839,1753.8481570579838,1771.0765636882675,1791.5763236040814,1798.8497500505978,1805.6483431515753,1817.9897051218327,1823.3002429052535,1833.1842135528118,1838.1494924782464,1853.7362560627364,1866.1223297894282,1890.8697942766742,1894.149949607131,1907.1808831770186,1906.7003711782945,1923.9210280765049,1934.3894456501384,1942.2774837808217,1952.852728421435,1960.6130559634928,1975.0120466588196,1986.0421650496087,2001.8542995631262,2009.7277368372827,2027.3915991025447,2037.8886564598345,2055.5213834227784
394938,59,"Omaha, NE",msa,NE,836.8957008176108,837.8617324966472,842.0951845225219,840.638790692097,844.0205432582792,843.562794909381,849.0586285289025,851.2802113990975,852.5650561261995,851.4604505334112,855.8310249528522,862.0689157361224,866.9053185472172,868.2839163967557,869.1486181252878,871.5581859896012,870.9066946330796,871.8003786420834,873.4355613991696,877.6863270558936,883.5981434785515,890.1961039636943,890.8025777355231,892.0001042702144,892.8398293859213,897.4467533445974,901.0121017912005,903.991950025853,904.1346298771268,908.6327724346636,911.5692589722038,913.4118255047122,915.5181390137668,915.115637085356,919.5045574296156,918.5612785841909,919.3743237871003,920.7103229191332,923.7323783103561,927.4186710893628,930.9926446711902,932.7957850131841,935.4913338604426,939.4830541558958,943.1736289310669,947.5425179886287,947.3115232336839,949.0061258087054,950.8665543492837,956.5666927296398,958.6223410290761,960.454653448021,964.4513344930656,967.5890232931204,970.6760175870955,972.9980423670016,975.3538074999623,978.4774342135346,984.1568110865339,990.9245691942364,997.0830237900851,999.448844258215,1001.4599638307717,1004.2891100041131,1008.0622241597501,1009.0883590479341,1013.2316007336452,1015.6766842676058,1018.7289419882792,1016.8801096894247,1018.9344513893714,1022.9072546365361,1030.2137803188145,1037.9428939291256,1040.7847804957364,1046.7558317531248,1054.5784792165184,1068.3965040357832,1078.982898991353,1088.1821436021232,1095.7301141602459,1106.9180819062717,1116.1786780609832,1123.048906552328,1126.351539536935,1130.902540022482,1139.2302758878689,1151.2703663699983,1160.658139272345,1168.881777469027,1177.437349637448,1186.6414126673485,1196.2443351425582,1201.623907212074,1208.9606159102975,1216.6204145056086,1228.7023431915588,1236.4533872976858,1244.47309597277,1248.2394756820802,1253.7049636321433,1254.8219774320712,1258.2504985553308,1261.9229797592004,1267.884637246099,1274.2021385606927,1279.384703148948,1282.359651795925,1284.6059115715027,1290.0171591219055,1294.155125959509,1298.8963148827472,1303.2149714606198,1310.1953971877092,1315.82564283488,1321.2659710479093,1325.0247223369297,1329.982779860828,1335.1301441113642,1342.3009349640054,1348.4743036648567
394415,60,"Bridgeport, CT",msa,CT,1650.4637762592356,1661.878853393726,1670.1295987625988,1670.4923497850505,1668.9988132384165,1668.147562181931,1681.5235928204597,1688.2686436530666,1691.688407789495,1689.6495749101005,1700.571275971868,1701.7953228416604,1713.930994959417,1706.4851910448929,1710.608694589519,1709.0714402984418,1710.3655789432298,1710.1967568097643,1706.4619357898316,1711.1810148058555,1716.6783055563596,1728.6289012940044,1727.454413175961,1729.0334737829453,1723.486250944553,1732.6051910311471,1736.528468361979,1750.6405692274272,1763.355793088393,1771.275184022957,1769.6717978461472,1767.8359069783469,1764.425250965032,1769.4991834135421,1772.1030359144647,1788.2675509450992,1791.0433430408623,1806.2727268213134,1810.2191940465289,1813.5577576259802,1814.0234372011764,1822.5914168475433,1830.8982941793163,1833.2919525302923,1841.3140996733616,1840.5467215705276,1853.7363503647794,1858.1104798173803,1867.912033153991,1861.8024573567116,1867.865971486229,1870.877987662965,1876.4638977542465,1878.5153764270258,1885.7814435050116,1896.116296474927,1902.768497007513,1910.7151779734327,1911.4180916200382,1911.9802192617194,1916.3821503061313,1924.4793517649964,1944.6890781160653,1948.1812899672736,1947.0084713644333,1951.5439667098988,1960.0663473161308,1975.7193382143887,1991.4113668117282,2013.7494991196013,2037.7516629672236,2050.556891339041,2057.1676735533697,2056.792098452942,2075.3109576491343,2093.5383781492596,2120.79907391471,2142.5141992438084,2165.4960300984817,2181.1588559368324,2202.2683848214924,2211.0713067379115,2225.0494940055637,2241.768250521146,2265.3874208909565,2286.576493955039,2301.9789649451513,2326.833760972332,2355.7512015356397,2381.3396350375424,2395.4159999294257,2402.8450206506423,2406.626907086109,2412.791361588282,2412.142474751307,2414.6795265547444,2421.5986306277678,2429.542734430955,2451.5709614377893,2453.1353758622777,2461.180012237537,2464.040618564513,2471.502113939285,2484.0888317605973,2491.306322087538,2514.1211494068125,2529.5551399843916,2550.62389037487,2554.894993970138,2569.443560796954,2572.325552000207,2587.300565534268,2593.995044376875,2608.4663106568996,2625.590515260081,2644.2346753188767,2668.406486375905,2682.123544617928,2704.567275713058,2721.4373550756513,2749.0523621306234
394653,61,"Greenville, SC",msa,SC,891.4072393029008,895.6078561596718,898.1222734051094,904.6226956241227,908.0612636526525,914.9743911322834,915.4020681184566,918.6134909746276,922.2970962413659,925.5396349274446,932.2094807481857,936.5199147724315,942.9276001128794,945.5086604692332,950.1093966704041,949.0058863082844,951.6136532566617,951.9476241127547,958.0791160215954,961.0517099433393,965.5845252690655,968.1095046394571,968.0676693676894,968.859331609132,971.2691771942427,977.4639850559788,981.7735803413107,987.4087722730177,989.982581922309,992.229117751552,993.721138607851,996.6141880443107,994.5988280729198,998.5624700529095,1002.4554862745057,1015.3846473428272,1017.9869568718007,1020.4670583901442,1020.3980833203702,1029.9759685526474,1032.4051015580096,1035.557351831977,1037.8069457601275,1046.7778569352542,1052.6200712461382,1056.0256551920825,1060.19897053776,1062.2206340524601,1069.932065364206,1066.8816152488491,1072.9045826652953,1071.7548238798247,1077.1528161699546,1082.5081427451366,1087.9187426216617,1087.8618735477176,1092.382501648351,1096.262209923146,1100.0640874469361,1100.9028451887818,1102.179658192899,1111.2559517338902,1120.2407336363683,1121.834303472327,1111.0112860920876,1105.5841085465593,1102.385092658024,1111.0723824843278,1119.6302515344823,1133.3907752915468,1140.6821598191566,1151.9986798787982,1158.8033290635012,1164.326861825147,1173.1686088410984,1185.2729909106629,1202.0379906481085,1219.1249516977655,1238.280742698296,1254.44379977782,1265.8887977765578,1276.4687967003497,1290.2271226016744,1302.0770336278808,1312.4200968793518,1315.9792386086958,1328.9833965101293,1342.8855387996678,1361.712908648478,1376.1393962871193,1392.2091049732444,1401.850632595505,1407.1367705590692,1403.3393031150904,1398.9183017089665,1400.0659719484581,1406.1139587688574,1420.507311445674,1425.8107978509474,1430.4054239781315,1428.635024847018,1428.647116613228,1429.2476226486963,1433.6009916470207,1444.6605207814666,1454.6964637947224,1464.8685430208907,1467.0723223622215,1468.7762624720435,1470.778436916405,1474.327826597856,1477.2831229240455,1482.1723502358643,1487.923214462143,1492.0723533696587,1496.875880483466,1499.7379038664965,1507.898618535711,1515.8084008156109,1527.446464706894,1537.6265180541043
