RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
394457,75,"Charleston, SC",msa,SC,244060.0,246200.0,249762.0,250394.0,248719.0,250503.0,253190.0,252962.0,251872.0,252957.0,256073.0,255343.0,257587.0,261090.0,265001.0,261316.0,261096.0,265550.0,273585.0,274044.0,272764.0,266799.0,265175.0,269264.0,285040.0,296972.0,307574.0,308510.0,311200.0,308219.0,311390.0,318122.0,322973.0,328603.0,331261.0,333215.0,331855.0,331124.0,336488.0,340944.0,347787.0,349264.0,352382.0,359709.0,371784.0,386376.0,392019.0,388839.0,383038.0,380929.0,380470.0,380926.0,375058.0,374134.0,369989.0,374930.0,381788.0,395734.0,399113.0,402505.0,399948.0,403671.0,407595.0,405495.0,407701.0,411561.0,417620.0,419843.0,424893.0,431010.0,435255.0,432044.0,436168.0,438510.0,436799.0,435592.0,437061.0
394648,76,"Greensboro, NC",msa,NC,146528.0,146905.0,146636.0,151025.0,149303.0,148369.0,148544.0,150348.0,154866.0,153341.0,154552.0,154295.0,152679.0,152788.0,154210.0,157705.0,158726.0,155707.0,158871.0,159589.0,164598.0,162328.0,163481.0,165362.0,168836.0,171832.0,173254.0,174766.0,177996.0,178262.0,178044.0,177703.0,179247.0,182792.0,185394.0,189392.0,190755.0,192727.0,194335.0,197160.0,196477.0,198554.0,198969.0,201776.0,200935.0,207543.0,213997.0,218753.0,217374.0,217916.0,218146.0,218711.0,218309.0,217683.0,215695.0,217462.0,220005.0,224818.0,223713.0,226928.0,230122.0,232871.0,233455.0,230827.0,232654.0,233510.0,238484.0,238329.0,241238.0,245237.0,250503.0,251270.0,246661.0,245486.0,245681.0,249397.0,248750.0
395134,77,"Stockton, CA",msa,CA,355201.0,351201.0,351672.0,344442.0,344006.0,346335.0,352627.0,354457.0,357615.0,358664.0,362607.0,360151.0,361912.0,361388.0,363601.0,365339.0,368158.0,372027.0,372078.0,376152.0,377852.0,382190.0,386441.0,391999.0,396340.0,398866.0,405872.0,414945.0,420864.0,422340.0,423527.0,429904.0,442338.0,453448.0,471515.0,480600.0,488926.0,491779.0,496391.0,498933.0,497895.0,499550.0,498044.0,514063.0,524323.0,535350.0,528355.0,515945.0,508550.0,500545.0,502574.0,498356.0,486504.0,477976.0,475700.0,485984.0,480946.0,485005.0,481941.0,494292.0,493774.0,500665.0,504615.0,502041.0,502775.0,496603.0,501447.0,495018.0,499552.0,504348.0,513384.0,517780.0,512881.0,511394.0,506909.0,504242.0,503599.0
394440,78,"Cape Coral, FL",msa,FL,216447.0,217239.0,218760.0,217822.0,219323.0,220669.0,222340.0,221881.0,220967.0,222934.0,224120.0,224961.0,223940.0,225559.0,228400.0,230662.0,233342.0,234406.0,236228.0,238150.0,237137.0,234573.0,232194.0,237439.0,247128.0,254206.0,257889.0,259733.0,263081.0,267164.0,266469.0,260871.0,252973.0,251027.0,254304.0,255130.0,258449.0,261762.0,270154.0,275231.0,278860.0,277291.0,277149.0,278265.0,287432.0,295578.0,305166.0,313414.0,317653.0,320226.0,314695.0,311782.0,313214.0,313509.0,322419.0,324089.0,328159.0,324962.0,322760.0,320979.0,317816.0,308010.0,299825.0,295342.0,299058.0,295790.0,297884.0,301456.0,313542.0,313940.0,312773.0,306948.0,311916.0,312213.0,321776.0,322205.0,326246.0
394399,79,"Boise City, ID",msa,ID,258648.0,260482.0,258895.0,258158.0,259169.0,260031.0,262759.0,265117.0,271759.0,277217.0,282893.0,285167.0,288195.0,290948.0,293600.0,297038.0,296914.0,301958.0,306218.0,313142.0,312576.0,311192.0,311564.0,318762.0,329314.0,341837.0,351649.0,362115.0,368927.0,377131.0,387727.0,403761.0,419239.0,432157.0,440368.0,446873.0,452479.0,457037.0,460879.0,461531.0,465201.0,471214.0,479280.0,486958.0,492752.0,502262.0,500552.0,495929.0,482475.0,473219.0,464255.0,454364.0,444605.0,436226.0,432346.0,434891.0,439688.0,448141.0,456477.0,466707.0,466516.0,468032.0,463994.0,468179.0,466403.0,465275.0,460163.0,461786.0,465123.0,472114.0,487614.0,488336.0,483953.0,471323.0,472025.0,478848.0,478695.0
394484,80,"Colorado Springs, CO",msa,CO,283738.0,283397.0,283391.0,283386.0,283131.0,283393.0,287245.0,291576.0,297490.0,299748.0,300295.0,301883.0,303521.0,306701.0,308302.0,310888.0,312134.0,314926.0,319454.0,324949.0,328419.0,328851.0,329621.0,333668.0,341717.0,349951.0,354827.0,360414.0,361110.0,364286.0,369228.0,377305.0,386403.0,396146.0,405443.0,412276.0,414604.0,415922.0,418895.0,424697.0,429036.0,431978.0,438009.0,444205.0,452563.0,455934.0,458565.0,454969.0,450021.0,440760.0,440980.0,435799.0,433446.0,425476.0,426831.0,430383.0,432842.0,436571.0,441876.0,444824.0,443861.0,443043.0,443302.0,446029.0,441928.0,439926.0,435689.0,433797.0,437046.0,442572.0,449221.0,453072.0,453222.0,448867.0,443461.0,447552.0,452622.0
394798,81,"Little Rock, AR",msa,AR,149858.0,149024.0,148462.0,151085.0,151631.0,153780.0,151895.0,151593.0,149747.0,152812.0,154361.0,156660.0,157119.0,157404.0,155804.0,157924.0,157509.0,159787.0,157455.0,161086.0,163117.0,165751.0,163714.0,165397.0,168871.0,173877.0,174917.0,175033.0,176854.0,175096.0,174343.0,172391.0,176323.0,181854.0,182998.0,186398.0,186890.0,189745.0,188824.0,187580.0,191079.0,193816.0,194309.0,195647.0,196415.0,200046.0,201953.0,204302.0,207862.0,208779.0,207644.0,205413.0,200111.0,196820.0,198210.0,202865.0,206594.0,206882.0,208270.0,212386.0,211501.0,211739.0,205423.0,203482.0,198744.0,201716.0,202367.0,208548.0,210863.0,218285.0,220025.0,222168.0,222344.0,224337.0,229283.0,230321.0,226390.0
394766,82,"Lakeland, FL",msa,FL,173911.0,173710.0,174059.0,174335.0,175130.0,173802.0,174171.0,175898.0,178907.0,179890.0,182285.0,184341.0,183989.0,183018.0,183803.0,186851.0,188083.0,189428.0,190631.0,193073.0,196928.0,196780.0,199931.0,202779.0,207188.0,209040.0,211916.0,216391.0,220886.0,220693.0,222619.0,223340.0,224828.0,228235.0,233192.0,241094.0,246782.0,251466.0,258118.0,262088.0,269204.0,273154.0,283668.0,291253.0,299318.0,306082.0,309831.0,312330.0,308412.0,305794.0,302307.0,299979.0,295522.0,292818.0,292882.0,296966.0,299313.0,298983.0,299968.0,300213.0,300875.0,300237.0,300176.0,301103.0,302042.0,303845.0,302837.0,300479.0,299255.0,300444.0,302584.0,299234.0,299904.0,296432.0,299242.0,296781.0,299331.0
394304,83,"Akron, OH",msa,OH,129735.0,132883.0,134316.0,138112.0,137115.0,139825.0,139478.0,140877.0,139638.0,139099.0,137942.0,137007.0,137034.0,137311.0,138183.0,137209.0,138184.0,137801.0,143445.0,146401.0,149603.0,146489.0,145431.0,145396.0,146901.0,151980.0,155753.0,159630.0,158262.0,156229.0,151560.0,149279.0,148321.0,151551.0,150716.0,150844.0,152712.0,158363.0,162690.0,162763.0,164507.0,163253.0,164249.0,159631.0,159806.0,160662.0,165616.0,171626.0,172425.0,172189.0,167262.0,167580.0,163263.0,165953.0,167743.0,170474.0,169179.0,167250.0,170561.0,172611.0,173904.0,170469.0,170023.0,170983.0,174365.0,177844.0,177594.0,179497.0,176912.0,181307.0,182047.0,186272.0,190734.0,194628.0,196999.0,192902.0,190094.0
394531,84,"Des Moines, IA",msa,IA,174794.0,173882.0,172613.0,175935.0,178037.0,183143.0,181262.0,183232.0,180567.0,181920.0,182742.0,184023.0,187613.0,189407.0,188369.0,186392.0,188494.0,192886.0,191584.0,191478.0,190652.0,195104.0,192268.0,195521.0,200209.0,204355.0,208934.0,207608.0,209765.0,207727.0,206719.0,206459.0,208151.0,210126.0,213348.0,216205.0,219380.0,222435.0,225779.0,227775.0,225774.0,225868.0,220135.0,222843.0,221616.0,230535.0,234241.0,234910.0,234116.0,232008.0,232584.0,230415.0,230283.0,225712.0,225787.0,228648.0,235430.0,242872.0,244512.0,247441.0,248019.0,251550.0,251850.0,252035.0,250697.0,248609.0,249523.0,250254.0,255907.0,259411.0,261620.0,263512.0,261858.0,263055.0,263592.0,268066.0,268381.0
395115,85,"Springfield, MA",msa,MA,201935.0,201176.0,203622.0,207325.0,207643.0,205145.0,204378.0,204327.0,207163.0,208914.0,210841.0,211313.0,209168.0,210902.0,215870.0,218872.0,221552.0,219822.0,220242.0,219568.0,223981.0,225410.0,223686.0,221075.0,224773.0,232223.0,238004.0,240528.0,241923.0,243191.0,245581.0,246681.0,248441.0,251377.0,256309.0,259098.0,259977.0,259533.0,262423.0,264176.0,266363.0,267195.0,274950.0,276354.0,278273.0,279445.0,292276.0,295148.0,294696.0,286517.0,289158.0,288055.0,286937.0,280015.0,280539.0,281888.0,289977.0,289842.0,293953.0,296459.0,308162.0,310478.0,311666.0,304831.0,303027.0,304788.0,308035.0,312453.0,312251.0,314115.0,315627.0,321024.0,327388.0,328332.0,324593.0,317465.0,320675.0
394931,87,"Ogden, UT",msa,UT,269789.0,269342.0,268947.0,272186.0,274020.0,273148.0,274982.0,275029.0,279473.0,279411.0,286065.0,288077.0,290118.0,288316.0,292129.0,294075.0,298095.0,298510.0,300594.0,301188.0,303677.0,306785.0,309174.0,316488.0,323119.0,332632.0,334743.0,339904.0,340769.0,344866.0,343577.0,351026.0,363630.0,381383.0,395586.0,402418.0,404890.0,407582.0,410076.0,414211.0,416810.0,421913.0,428656.0,441594.0,456598.0,468098.0,473614.0,465524.0,458665.0,445537.0,438283.0,432811.0,432222.0,431951.0,432561.0,433922.0,437914.0,438787.0,443897.0,442157.0,446806.0,445499.0,450630.0,454299.0,452963.0,456634.0,453467.0,456440.0,449925.0,451941.0,449761.0,459067.0,461758.0,466934.0,469965.0,475057.0,476154.0
394816,88,"Madison, WI",msa,WI,247237.0,244123.0,244940.0,248709.0,251784.0,251196.0,250682.0,250061.0,252035.0,254592.0,258790.0,260025.0,259632.0,258165.0,258864.0,259835.0,263397.0,263859.0,268100.0,268221.0,274763.0,274983.0,276991.0,272839.0,270666.0,275492.0,281130.0,288190.0,288586.0,287167.0,285970.0,292206.0,299804.0,309115.0,312646.0,316900.0,316216.0,317341.0,317903.0,318717.0,318193.0,316943.0,322628.0,326468.0,333279.0,340529.0,344581.0,351221.0,347912.0,345628.0,338896.0,336834.0,336596.0,336639.0,333120.0,332008.0,335153.0,345321.0,354038.0,359404.0,364933.0,365026.0,363103.0,358148.0,361286.0,362940.0,371217.0,377296.0,385812.0,386444.0,387593.0,390254.0,393202.0,390823.0,392728.0,393101.0,397672.0
395235,89,"Winston, NC",msa,NC,146156.0,148291.0,149785.0,150066.0,151708.0,151508.0,149961.0,151968.0,154293.0,156959.0,154428.0,156177.0,155875.0,158145.0,156250.0,159691.0,162031.0,162148.0,164194.0,164210.0,170748.0,169124.0,171833.0,173629.0,177054.0,181076.0,182705.0,187196.0,187619.0,186411.0,185051.0,185306.0,183971.0,184380.0,186576.0,193871.0,197618.0,200288.0,201078.0,205781.0,210879.0,212543.0,209558.0,207730.0,212276.0,221892.0,230802.0,235505.0,234055.0,229727.0,233162.0,233634.0,234450.0,223160.0,219904.0,220864.0,224636.0,228608.0,231637.0,238702.0,243973.0,244878.0,245247.0,244706.0,240271.0,244280.0,246891.0,252819.0,249641.0,247598.0,248908.0,250928.0,254863.0,253679.0,253917.0,252195.0,257539.0
394528,90,"Deltona, FL",msa,FL,190745.0,192267.0,193993.0,194181.0,194996.0,198047.0,200959.0,203138.0,205317.0,205944.0,208079.0,208059.0,209195.0,210026.0,208481.0,209664.0,210009.0,214437.0,214476.0,216840.0,216340.0,216311.0,216891.0,223422.0,229168.0,232912.0,235041.0,238909.0,242280.0,245544.0,249025.0,253914.0,258942.0,262392.0,266085.0,268803.0,273011.0,275865.0,278379.0,282663.0,289901.0,296074.0,304351.0,308693.0,316279.0,319343.0,324811.0,326320.0,329178.0,328934.0,331466.0,327163.0,320732.0,312194.0,310752.0,315882.0,320969.0,325404.0,326243.0,328458.0,328769.0,327404.0,326133.0,328097.0,331175.0,333606.0,332275.0,335737.0,337380.0,341579.0,339451.0,337033.0,333095.0,332341.0,334775.0,335544.0,336036.0
395143,91,"Syracuse, NY",msa,NY,136361.0,135481.0,135186.0,135911.0,137431.0,137766.0,138922.0,138405.0,139489.0,139073.0,141226.0,142636.0,142386.0,142821.0,145080.0,147043.0,149268.0,149741.0,153352.0,152098.0,153686.0,152357.0,151118.0,149680.0,152557.0,158255.0,161676.0,162697.0,161895.0,160521.0,158682.0,158822.0,162340.0,164447.0,164695.0,164974.0,166972.0,170993.0,172985.0,172496.0,169768.0,167072.0,167334.0,170700.0,174927.0,178555.0,182078.0,186272.0,189360.0,189445.0,189963.0,191133.0,191433.0,187369.0,181046.0,182172.0,189116.0,194473.0,197811.0,199805.0,209109.0,213485.0,218603.0,213889.0,210768.0,202528.0,201515.0,198069.0,199460.0,205918.0,217436.0,228831.0,233750.0,237728.0,230847.0,230179.0,223712.0
395006,92,"Provo, UT",msa,UT,302173.0,303202.0,304043.0,304583.0,307087.0,307367.0,306926.0,307140.0,309139.0,313289.0,317312.0,318941.0,321118.0,323805.0,328032.0,331042.0,331969.0,330591.0,330712.0,334299.0,338741.0,337087.0,339799.0,342613.0,353997.0,361396.0,368606.0,374018.0,380540.0,386331.0,388821.0,398224.0,413605.0,430388.0,437243.0,443750.0,447805.0,456545.0,460899.0,466551.0,470903.0,478575.0,489025.0,498859.0,506838.0,513691.0,511830.0,510962.0,505497.0,502345.0,495996.0,490487.0,492267.0,488809.0,489614.0,482476.0,483353.0,481991.0,485931.0,489523.0,492646.0,499775.0,494533.0,493755.0,481921.0,488510.0,489390.0,496000.0,495665.0,503532.0,508099.0,510288.0,506881.0,507209.0,512942.0,514870.0,515336.0
395160,93,"Toledo, OH",msa,OH,115536.0,116667.0,113692.0,112110.0,110815.0,108394.0,110294.0,111755.0,116331.0,116243.0,115339.0,113203.0,114434.0,116314.0,120166.0,121764.0,122016.0,120654.0,120292.0,123547.0,127462.0,126621.0,122837.0,122771.0,123017.0,126991.0,129051.0,133086.0,134606.0,135261.0,134901.0,135114.0,134874.0,133483.0,131713.0,129973.0,133085.0,134127.0,135491.0,137204.0,138402.0,136831.0,136095.0,135323.0,137086.0,137906.0,140352.0,144678.0,148376.0,148909.0,149228.0,145237.0,136739.0,132975.0,131998.0,136117.0,134434.0,134606.0,142279.0,148028.0,153136.0,152967.0,152432.0,151708.0,148762.0,150990.0,150240.0,153946.0,157488.0,158625.0,159589.0,158564.0,163257.0,165410.0,164650.0,166921.0,166093.0
395224,94,"Wichita, KS",msa,KS,145203.0,144920.0,146466.0,147674.0,148893.0,151410.0,152197.0,152245.0,148928.0,149719.0,151717.0,155688.0,154114.0,152644.0,152211.0,156522.0,158363.0,157936.0,158377.0,159407.0,162071.0,160226.0,161967.0,163765.0,168108.0,170083.0,174646.0,174871.0,174470.0,173723.0,174047.0,175559.0,173937.0,176593.0,176987.0,182471.0,184480.0,183651.0,180205.0,180244.0,181875.0,181760.0,177187.0,177826.0,179654.0,190055.0,197318.0,201585.0,199390.0,198110.0,200735.0,200570.0,200640.0,195724.0,197311.0,195145.0,195381.0,196115.0,203681.0,210265.0,212726.0,214978.0,213656.0,212384.0,205395.0,205515.0,211147.0,219337.0,223419.0,221000.0,219879.0,220651.0,225284.0,226428.0,227880.0,228284.0,223949.0
394549,95,"Durham, NC",msa,NC,230964.0,230679.0,230523.0,232821.0,237832.0,234827.0,236893.0,237489.0,247207.0,248855.0,249633.0,245813.0,247620.0,251048.0,254916.0,255044.0,256481.0,255352.0,256552.0,259276.0,263629.0,264064.0,258612.0,259394.0,267374.0,278515.0,283780.0,288105.0,285669.0,286183.0,285754.0,291592.0,298898.0,306937.0,317598.0,328402.0,334612.0,340986.0,346019.0,356656.0,361141.0,362954.0,361405.0,360500.0,368561.0,378506.0,385496.0,385805.0,380874.0,380050.0,372509.0,371242.0,364532.0,362022.0,361159.0,363668.0,370594.0,378707.0,389241.0,391833.0,391984.0,390122.0,392948.0,393981.0,391447.0,388462.0,387413.0,398935.0,408389.0,416505.0,419797.0,422522.0,416862.0,412555.0,410660.0,416857.0,417080.0
394352,96,"Augusta, GA",msa,GA,149658.0,147747.0,150133.0,153548.0,160208.0,160009.0,157367.0,155809.0,155014.0,155673.0,157449.0,158683.0,163831.0,160460.0,159842.0,160584.0,165920.0,166901.0,164566.0,164324.0,167307.0,166845.0,165750.0,167160.0,172470.0,176798.0,179815.0,184196.0,186516.0,185434.0,182399.0,182735.0,185589.0,193142.0,197251.0,202973.0,203910.0,207780.0,208617.0,210876.0,215502.0,214150.0,212430.0,206350.0,208981.0,213197.0,218464.0,222405.0,222888.0,223155.0,222854.0,227158.0,224782.0,223937.0,221899.0,223809.0,226861.0,232260.0,232610.0,233097.0,225823.0,226187.0,225131.0,223066.0,218844.0,216909.0,223944.0,232417.0,239429.0,242324.0,243712.0,243377.0,243363.0,243776.0,250009.0,246898.0,244123.0
394957,97,"Palm Bay, FL",msa,FL,197198.0,195021.0,196224.0,194833.0,196730.0,197562.0,198158.0,199463.0,201956.0,206158.0,209616.0,208688.0,207219.0,208268.0,210188.0,214219.0,216524.0,215142.0,217346.0,218299.0,225691.0,224547.0,225349.0,225911.0,233368.0,236985.0,243578.0,246962.0,251694.0,252597.0,250751.0,250837.0,253570.0,259654.0,266844.0,274401.0,280227.0,284906.0,290114.0,292175.0,296532.0,298734.0,304887.0,310323.0,316247.0,323752.0,325092.0,326623.0,327272.0,329617.0,331841.0,326189.0,321279.0,316231.0,319726.0,321617.0,328945.0,331934.0,335714.0,333390.0,333971.0,332520.0,328454.0,328963.0,327794.0,330197.0,329362.0,335446.0,339034.0,340038.0,337491.0,335805.0,333565.0,332914.0,332968.0,333685.0,334543.0
394711,98,"Jackson, MS",msa,MS,172605.0,168882.0,172297.0,174897.0,176847.0,173821.0,170867.0,171809.0,173470.0,175344.0,178047.0,174718.0,176747.0,174450.0,178725.0,178778.0,181643.0,180524.0,183642.0,186401.0,193804.0,192911.0,194150.0,197065.0,200890.0,204842.0,205385.0,211998.0,213230.0,217279.0,216945.0,218467.0,215515.0,215197.0,215389.0,215292.0,217727.0,218714.0,221677.0,224150.0,227179.0,233430.0,236602.0,240161.0,242253.0,244541.0,245226.0,243935.0,238642.0,238152.0,236211.0,233706.0,229205.0,222161.0,225984.0,226480.0,231712.0,232125.0,232609.0,232980.0,230407.0,227658.0,224637.0,213079.0,204255.0,197793.0,211509.0,220740.0,223982.0,225081.0,229967.0,238735.0,235251.0,240736.0,237901.0,246072.0,249856.0
394666,99,"Harrisburg, PA",msa,PA,166852.0,165999.0,165987.0,165792.0,167812.0,167396.0,166927.0,166778.0,165332.0,168576.0,169108.0,171000.0,171672.0,173282.0,174720.0,175627.0,176067.0,177192.0,176521.0,177171.0,180290.0,181650.0,181427.0,181475.0,184628.0,187569.0,186940.0,187731.0,189358.0,190298.0,187278.0,186051.0,184126.0,189507.0,192185.0,197587.0,200530.0,202449.0,204336.0,203321.0,203810.0,202132.0,202437.0,204186.0,208519.0,214972.0,219035.0,221164.0,220098.0,223264.0,223673.0,224603.0,222818.0,221257.0,219533.0,218426.0,217781.0,222130.0,225264.0,230381.0,234635.0,236187.0,241116.0,237409.0,238811.0,236364.0,239911.0,240563.0,240871.0,242987.0,250604.0,254249.0,257872.0,257507.0,259317.0,258723.0,259291.0
395113,100,"Spokane, WA",msa,WA,225745.0,222294.0,224331.0,226246.0,226386.0,228056.0,227324.0,232461.0,232042.0,236716.0,240783.0,248801.0,251945.0,251001.0,250606.0,251318.0,252677.0,255823.0,258285.0,265317.0,267941.0,271881.0,270962.0,276773.0,283189.0,289683.0,295013.0,297928.0,302386.0,304378.0,308815.0,311509.0,317046.0,326840.0,339378.0,351886.0,360029.0,359430.0,360117.0,362704.0,371487.0,370859.0,375914.0,378765.0,389400.0,398939.0,404172.0,404643.0,392390.0,386594.0,382558.0,379661.0,371405.0,362870.0,361918.0,361449.0,371406.0,376627.0,385463.0,388973.0,392132.0,387188.0,382762.0,378387.0,371992.0,366829.0,370317.0,382687.0,393925.0,399224.0,397006.0,394668.0,391420.0,394140.0,402160.0,411604.0,415602.0
395075,101,"Scranton, PA",msa,PA,112367.0,112201.0,115506.0,116926.0,115682.0,113865.0,113530.0,120565.0,118962.0,118794.0,121194.0,122588.0,121626.0,115809.0,116544.0,116415.0,117198.0,118989.0,126678.0,127447.0,130530.0,123542.0,119303.0,118457.0,124287.0,134731.0,136454.0,141825.0,140016.0,143036.0,142444.0,149119.0,148735.0,151828.0,152020.0,155111.0,154190.0,154195.0,158987.0,162124.0,163913.0,166214.0,169314.0,170004.0,170268.0,170536.0,178096.0,179181.0,179144.0,170422.0,170585.0,175581.0,178975.0,177755.0,176400.0,178916.0,179686.0,178965.0,177597.0,180314.0,180318.0,177081.0,176339.0,174823.0,178331.0,178974.0,176793.0,178792.0,179982.0,187490.0,188362.0,188132.0,187730.0,190720.0,192705.0,193440.0,192603.0
394460,102,"Chattanooga, TN",msa,TN,162643.0,163114.0,165018.0,167895.0,169690.0,173274.0,173519.0,170982.0,173580.0,175300.0,179719.0,182037.0,182181.0,180585.0,179359.0,182767.0,187838.0,190235.0,191295.0,188779.0,189448.0,187460.0,188931.0,190279.0,199756.0,208709.0,215624.0,217701.0,213600.0,211714.0,207850.0,214275.0,218653.0,224428.0,229860.0,231900.0,238156.0,235782.0,242730.0,248063.0,256028.0,259880.0,258756.0,258233.0,260776.0,265600.0,270826.0,272339.0,271096.0,271928.0,268681.0,263669.0,257524.0,259275.0,267372.0,272004.0,269803.0,268912.0,275446.0,278747.0,280907.0,277453.0,281975.0,282553.0,280603.0,281344.0,282395.0,291393.0,293239.0,298382.0,299225.0,298773.0,298882.0,295149.0,299371.0,301090.0,306009.0
394871,103,"Modesto, CA",msa,CA,306942.0,309458.0,305404.0,303530.0,300559.0,299450.0,302519.0,305221.0,310843.0,312443.0,314034.0,315648.0,316883.0,319678.0,324721.0,324287.0,324696.0,320870.0,325826.0,327265.0,335691.0,336463.0,340423.0,340578.0,348430.0,355139.0,360426.0,366796.0,369389.0,374785.0,378001.0,381332.0,388334.0,397379.0,406347.0,412003.0,413283.0,418292.0,422537.0,424964.0,426435.0,432380.0,438428.0,446492.0,452383.0,457689.0,458094.0,453016.0,448976.0,441477.0,432721.0,428324.0,423735.0,421249.0,417278.0,421916.0,429225.0,434475.0,434481.0,436938.0,437399.0,443058.0,444549.0,453257.0,456385.0,454090.0,449733.0,446510.0,453534.0,455395.0,459899.0,457299.0,452409.0,448373.0,451185.0,453881.0,454328.0
394768,104,"Lancaster, PA",msa,PA,191729.0,191941.0,195601.0,196991.0,196952.0,197615.0,196688.0,198731.0,197698.0,200137.0,201300.0,206660.0,207366.0,207361.0,208694.0,210802.0,214258.0,213550.0,214633.0,216408.0,220679.0,220314.0,220530.0,222110.0,223995.0,228616.0,228926.0,232753.0,232775.0,235029.0,233775.0,232256.0,231708.0,237802.0,242592.0,248582.0,252862.0,254568.0,256060.0,255711.0,261874.0,261785.0,262207.0,261354.0,265858.0,274460.0,280597.0,286052.0,286466.0,283727.0,281265.0,278582.0,281567.0,278370.0,275948.0,274871.0,280336.0,286328.0,296451.0,301333.0,310084.0,309669.0,311649.0,309314.0,309568.0,307415.0,304412.0,309316.0,312626.0,314759.0,313109.0,319302.0,324048.0,326611.0,324207.0,326747.0,328207.0
394997,105,"Portland, ME",msa,ME,272249.0,271042.0,270073.0,272534.0,273709.0,274840.0,278760.0,280926.0,284900.0,285431.0,289624.0,289887.0,289767.0,289851.0,289961.0,293515.0,293866.0,298578.0,298494.0,303526.0,305884.0,307668.0,306328.0,311534.0,323284.0,330783.0,341031.0,342627.0,348762.0,344221.0,349016.0,349976.0,361929.0,369067.0,385620.0,389682.0,393584.0,389816.0,390732.0,390363.0,391375.0,392978.0,393218.0,397710.0,410563.0,424582.0,436688.0,430197.0,430115.0,421715.0,429122.0,422257.0,421170.0,413291.0,416690.0,423277.0,443501.0,454925.0,458525.0,452691.0,456959.0,468132.0,477787.0,473822.0,469242.0,476745.0,489248.0,489458.0,471907.0,473934.0,483177.0,503881.0,505494.0,501195.0,492774.0,487692.0,495083.0
395245,106,"Youngstown, OH",msa,OH,92126.0,96056.0,96255.0,99062.0,98121.0,98752.0,96859.0,93983.0,96089.0,98591.0,101467.0,102395.0,102045.0,101047.0,101607.0,102599.0,103531.0,101190.0,101165.0,100072.0,105649.0,109158.0,108285.0,106897.0,108056.0,116212.0,118275.0,117268.0,115587.0,116822.0,117692.0,120430.0,119689.0,120885.0,121161.0,122202.0,123923.0,123837.0,127230.0,125430.0,127265.0,126678.0,131480.0,132832.0,131596.0,129058.0,131670.0,134204.0,135281.0,131485.0,129933.0,127946.0,124816.0,125257.0,126530.0,129191.0,132397.0,138225.0,142019.0,140720.0,140062.0,137256.0,140020.0,139068.0,141620.0,140226.0,139612.0,141879.0,142075.0,145769.0,149286.0,152888.0,153263.0,151226.0,151712.0,156249.0,155879.0
394770,107,"Lansing, MI",msa,MI,136539.0,136319.0,134706.0,132922.0,136169.0,135161.0,139013.0,139598.0,141289.0,138820.0,139167.0,141217.0,145160.0,148808.0,148522.0,149687.0,145637.0,144155.0,146132.0,151487.0,156779.0,154785.0,152436.0,150831.0,152334.0,157338.0,160063.0,162858.0,161008.0,160926.0,162359.0,163147.0,162757.0,161934.0,163428.0,165901.0,165673.0,164177.0,165396.0,171674.0,174569.0,173310.0,168395.0,168281.0,171984.0,175790.0,179377.0,180548.0,179490.0,175686.0,175156.0,174046.0,175513.0,173004.0,172916.0,178386.0,182743.0,188021.0,188271.0,190081.0,190732.0,188174.0,187088.0,187488.0,190961.0,189309.0,188066.0,191204.0,195541.0,202017.0,205785.0,208527.0,205944.0,201262.0,200757.0,202306.0,207271.0
394590,108,"Fayetteville, AR",msa,AR,177001.0,180663.0,183948.0,186000.0,186568.0,186429.0,187729.0,187260.0,187705.0,193866.0,195913.0,202201.0,197836.0,197185.0,194050.0,196862.0,200554.0,200441.0,199992.0,201261.0,206500.0,203664.0,205233.0,208041.0,218185.0,222110.0,223294.0,229106.0,230081.0,230990.0,231094.0,236329.0,239941.0,240762.0,245979.0,253887.0,257033.0,263255.0,264882.0,270572.0,273471.0,282331.0,288028.0,295030.0,302945.0,313035.0,316811.0,316760.0,314219.0,309786.0,307054.0,308521.0,311055.0,311558.0,309192.0,313991.0,312507.0,324856.0,327437.0,334249.0,330968.0,332796.0,334709.0,334659.0,333764.0,336161.0,336979.0,335146.0,336314.0,343445.0,354761.0,354575.0,348608.0,343114.0,348610.0,353235.0,356224.0
