RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
9,0,California,state,,189538.64905512708,190175.7450283224,191035.98059880544,192903.2955253674,195073.767833136,197415.70114814036,199888.95000471408,202471.152412317,205059.3471493425,207513.7955141988,209930.96176292267,212296.63075986202,214297.87030848954,216276.68499347256,218504.0041220457,221273.37320617717,224048.47577405503,226569.42687744205,228929.60628668396,231203.67442212978,233410.87060153243,235474.64654199468,237413.43445319496,239226.45164828133,240691.29833221043,242188.9202595876,243941.84894752433,246307.16555634327,249068.94878122592,252133.16190817044,255678.11175241554,259494.14725348106,263349.46383398544,267008.0595173382,270592.4967537694,274127.1061422056,277250.3342038773,280162.15814273193,283246.52212522243,286831.66544567345,290813.208016897,294496.0111693466,298384.1563325629,302479.2006614855,307028.2892992131,311459.42919874634,315729.1890657427,319858.0765533488,324132.4728565212,328946.6952301121,334437.85316930246,340741.57476683613,347999.78082727554,356100.0438967102,364381.4984392303,372284.9229902913,379769.74418100016,386958.31094575836,393278.2919101563,399384.2816942483,404818.2370711244,410707.8099985893,416898.70139248384,423879.47585618607,430669.8449089801,436949.02995892876,442956.7053596815,449050.719931888,455172.707003758,461181.794754069,466056.5075243907,470371.52817040123,473966.6746292419,477164.21868252987,480209.91024055,482944.46763853304,485661.77851776476,487541.2194754014,488239.10808297544,488245.2746065027,487198.9988485887,486006.67844138615,484735.3610717307,483632.3535280979,482721.96225534374,481653.9924890872,480126.11312019575,478167.439388413,475112.3034275067,471593.88832234964,467090.9414679711,462395.4011956703,457118.3217122161,451580.47632553795,446013.7416655747,440046.31633039593,434104.1330268649,427090.51081534923,418712.3052780025,408891.3300932098,398437.51066893083,388285.63155458466,378003.8846419934,368105.52156148996,358960.63961191266,351052.61684470944,343385.9917182093,336030.0826783166,329153.9399867261,324146.4841270146,319999.08330787125,316101.9327195466,312325.4647376247,309025.0879915214,306577.53435355955,304531.9027292268,302929.575205655,302075.42154281324,302916.90466334514,304842.95439555426,306799.1489965673,307616.38647131255,308660.5531917194,309961.07831904845,311393.02999127354,311327.43642357725,310178.9618928129,308217.1983427052,306215.5824530761,304068.1176512632,302165.93655107,300811.0867404205,299756.0975978274,298745.36476721393,297256.4150118976,295671.5777688814,293290.5316408118,291374.1467968206,289705.37875290634,287885.17610371794,285712.41650954133,283392.64520322735,282247.20368387684,281500.67424774816,281115.8505260516,280556.5832748437,279928.0109180391,279498.78011776105,279694.0929850682,280799.50568918063,282402.5541217955,284937.3068698735,288360.4501122891,292728.9097146978,297512.34683686594,302603.5425404157,307426.1872216741,311694.0146838411,315360.10523906647,319675.74145357794,325570.96242830367,332704.6982170499,339850.7553606522,346685.7898339038,353384.0503718483,359999.6150072219,365548.7837451119,370018.7331604878,373253.988363595,375928.7464429147,378361.2872760361,381327.91272972507,384493.6103132521,387100.61486788344,388814.7663437105,390317.65026351484,392798.8500647548,395946.32878843305,399473.6554011817,402730.5388007587,405626.15681867086,408073.50833367626,410076.63228444365,412015.4251418034,414207.62479843287,416454.174360065,418224.4475446203,419410.8553439971,420425.63652698015,421676.5318973811,422720.54296249757,423672.79972032347,426827.5966831851,432134.855235212,438163.61617553764,442718.77889594744,445740.412228442,448410.55173386424,449387.1224704197,449079.7099783129,447603.9541354717,447268.4783748743,448333.14586542227,450903.03729113593,455764.63118735986,462162.2111329339,469110.34666730603,474784.7036740549,478945.0592433836,482510.6139019663,484246.4859131922,485746.8290278513,487326.5398963284,490761.8307700907,494571.2235163913,499048.36586326035,504103.96306912694,509679.70851694426,514762.3845014179,518943.0153858587,522767.9151272583,525881.2984785669,528713.7624051379,531752.5216924674,535181.065035317,538827.989776217,541406.9428469407,542918.0126035264,542446.7413831367,540826.2719019069,538990.285343031,537936.5230696701,537305.6839216547,536916.6681033619,537325.4676841114,539035.1831960665,541648.5469765501,544729.1417937253,548083.2889757381,551559.4728172799,554398.6661964381,556681.9495381651,558881.7857918573,560913.0944541217,561169.6484231468,559954.2508727512,559797.4095072006,563065.9394743786,570322.1991539975,579639.7384344729,590489.5235646752,601311.8025103378,610298.468245238,617987.3277946253,624952.798684623,634071.5255946877,644990.6469995417,656714.1546758221,667310.1119179222,674640.9798552892,679611.9539482715,684049.7643830621,689901.1113333722,697114.497067601,707174.3733573674,720083.4111179346,735649.6350797554,749805.2234239299,760475.4515987068,766148.6308613961,766458.6766391052,761781.679799531,754301.506360757,747567.5218449706,742275.5517259924,737739.3847933729,730682.0698088488,723426.5866900096,718089.4741783142,717501.564963803,720495.9281129008,725739.6804136079,732808.3022903289,740806.7417645458,748450.088947507,754665.0483901856,759112.5222786217,761944.1162039718,762480.7558921858,762326.4767974607,763822.8964762734,767720.6229245503,772252.1566680804,774747.9977491273,776763.5116709974,778549.5816587735,780868.2926488059,782474.567127627,784265.2786952537,786076.8281796853,786243.0589291811,784840.2354026008
54,1,Texas,state,,111074.41206406849,111134.77276873967,111164.04865613674,111309.34748136479,111403.44527917798,111508.95181770634,111578.28593781697,111783.40350950742,112052.38491672727,112340.60366503276,112673.1905095001,113042.61467725386,113263.17767378611,113229.85038163913,113009.14532781573,112879.8405228005,112923.25552702571,113054.89947897998,113209.54110799458,113348.44476810364,113494.53307449639,113647.33824976212,113758.98344150452,113849.17972869471,113879.95538413715,113965.27169400029,114179.0622587388,114555.02342505382,114997.94984199006,115494.1887580735,115998.61023346959,116531.65985435275,117001.46027870056,117404.62359638409,117747.77005603809,118040.14209169331,118264.32617852825,118412.29210442585,118579.54627518383,118775.73691756422,118998.32232343644,119222.63449110922,119443.82401734905,119700.96258201124,119934.19811267278,120171.7072123695,120343.1705314738,120488.32132846535,120851.52585376328,121669.0981625993,122963.31450847059,124247.65131795283,125308.97421351592,125990.16402460326,126626.91896849209,127206.10989835144,127860.09594876326,128468.57608437732,129012.91906932105,129488.64907720579,129995.3236908316,130421.60689508496,130801.45038300667,131136.25804768127,131500.4313219726,131898.41875658906,132250.61340783257,132580.25988094808,132910.28499835616,133177.7706511355,133490.37653269732,133744.95029661924,133953.8598697216,134164.56701458374,134420.6630037713,134831.27369221018,135392.9582993289,136015.57453841434,136636.456831026,137187.93333049366,137774.396604262,138498.89762955694,139192.73852702347,139881.01086878337,140244.31282304128,140387.31559713001,140369.42483296045,140586.8794274675,140984.5792802733,141501.67667468637,141963.13338907296,142453.59225885314,142936.92151981097,143381.99492858633,143752.85359256653,144094.9436576484,143956.67311451855,143556.844831308,142968.13746938354,142659.20223690176,142437.81893506026,142239.28229213413,142075.13024692747,141725.26399777885,141219.0445516572,140616.90094076292,140026.1585815109,139479.89726328748,138982.8959814137,138721.8900521209,138614.79261095243,138598.26786113143,138598.082061601,138573.9761992833,138584.85689349342,138468.8426224923,138315.7640142696,138112.51836061655,138155.14327882498,138279.8356268805,138340.41391612132,138326.85683797536,138351.81791040144,138526.27896275264,138727.75308233002,138773.31170611692,138527.3678423733,138052.3472935341,137489.6845166379,136923.5414757372,136336.22792784663,135826.0792418741,135382.77972202675,134916.37393917647,134458.04067867616,134014.53583385888,133663.30127193083,133305.3357013742,133106.6681038976,132989.7976890468,132947.9748137882,132835.8509467755,132626.27397876375,132381.47671860442,132269.37989711386,132423.40264306645,132697.94628609778,132974.11862906106,133282.38604593903,133716.76028300604,134209.0598234925,134576.65232979713,134891.8157898033,135205.9204517144,135568.43986655195,135932.2972555503,136440.2598230773,137085.77005634358,137850.7790342856,138577.0511407169,139405.97081643398,140395.09086620362,141344.34955190943,142264.6212302401,142982.90562687413,143801.90912729534,144552.10943527843,145393.72244575204,146382.15607130263,147497.89440983682,148623.479936727,149601.90301307084,150593.02221780267,151599.28570378225,152745.22420032948,153775.71589065762,154684.27941947072,155328.44748648917,156142.54924788632,157095.01909039824,158286.9385633323,159522.17603503983,160729.78902110385,161859.87343631312,162941.09241647227,164018.08747678102,165137.87415442686,166306.1026988599,167497.29944402666,168697.55283970118,169754.54369904663,170850.77674003714,172024.67066923573,173249.20849068905,174152.19638501108,175011.38580968467,175840.52852922166,176828.86674264327,177652.74933035867,178453.8409001166,179369.7952637508,180379.8598058582,181516.27924094794,182608.2715398676,183682.66648863818,184641.91845397,185664.84023724214,186797.17802905603,187816.77839287894,188735.73888980722,189447.0397377281,190201.0985277506,190966.76314174864,191879.8937306511,192885.46585377047,194001.92476752782,195109.0567688956,196116.4324813492,197296.40317575555,198400.42943427796,199551.81994800013,200426.23297194706,201425.7390909817,202324.9060166025,203212.1546680747,203888.83392049582,204656.1654220724,205509.37588918197,206354.7095120753,207099.70023268813,207744.2297722347,208288.56451150318,208777.6903261439,209252.19635377754,209755.64874161882,210359.0947187453,211018.49361109952,211901.2244211399,212946.4116889052,214084.47867322536,215239.89413459474,216357.69020378924,217447.8355403828,218233.72362246728,218514.34248064444,218682.30401571232,219338.8819921319,220765.16021239947,222918.238384293,225348.22586242703,228119.544796554,230804.56812589418,233623.31514313034,236625.76686379022,240025.17994099637,243797.73935553795,248115.0515785316,252734.315066013,256972.07534563533,260202.4492745579,262563.929797769,265013.54929624446,268185.13480701274,271830.7784951841,276627.1372819084,281991.52376845764,288057.3719943661,293942.6170620981,299352.1061217769,304073.66028482345,306944.5891293492,307845.8479675115,307181.4305926322,306231.4357023014,305229.3446242425,303941.7219497126,302242.7869235369,300627.19042557786,299548.87611812906,299176.7706939067,299498.27842908003,300332.4714099364,301083.73830568703,301666.73017242464,301704.8738412697,301473.3624990172,300982.035016952,300375.14404976036,300175.7058386885,300436.60642186145,301308.6095297704,302164.28222414124,302495.2558749058,302263.917208785,301704.024689031,301289.4551378314,301030.7947401772,300773.32535800914,300405.1312405971,300133.817748277,299959.3542009182,299786.5620115259
14,2,Florida,state,,106204.09238290034,106434.1403332137,106713.0043049029,107279.8630341005,107891.15908803655,108514.87801506864,109141.56297937717,109779.80948249383,110441.35652193094,111116.69281118568,111818.47872377974,112542.3110093804,113204.16292027557,113861.71350052718,114549.09484095348,115361.05845776603,116250.40351195521,117178.7363658537,118176.72119878024,119234.51811864537,120331.14995852853,121430.79091834901,122485.38885871397,123519.68561101117,124453.54044133099,125317.36794915989,126161.93535498001,127112.2296805405,128154.89058361028,129245.04687471536,130354.92861854764,131541.06651547202,132714.55398226783,133886.5026188507,134999.8392443599,136206.02348926011,137395.09925399112,138617.0427579518,139870.09521269472,141266.17810069607,142740.81988160405,144203.9988382006,145652.59252820245,147133.7235342592,148671.32387689943,150229.08565923627,151757.232417437,153219.32350639088,154621.03664009017,156009.13656224168,157529.94751677,159264.08039562238,161294.26806624213,163597.22658597238,166155.69167591518,168973.20911191136,171834.22222888545,174582.71390555,177160.60879311652,179787.47271883965,182484.8610885523,185369.32031790563,188603.3948884093,192415.07224829213,196668.31863689577,201279.0373822349,206199.3861827138,211284.8147129234,216269.1614943438,220859.65889348506,225103.84840229832,229080.65296503215,232756.50995639196,236166.89333454767,239711.05263049426,243656.89079656402,247440.9784389125,250609.12783601639,252783.15467083338,254210.26220949076,254808.1953470217,254781.16905826857,254399.33251261522,253635.61069305762,252669.35726934136,251624.89701802263,250424.7807419266,249038.92354309387,247234.35311839488,244978.96352222553,242261.98085915073,239259.12363920224,236184.84259529374,233040.56509761538,229752.86377672365,226418.5846201605,222796.13535573534,219220.88570930818,215402.54951039617,211684.4250562558,207689.8627763749,203805.162732937,199833.24160605567,195703.71621545544,191504.06046687192,187256.20858409503,183079.50737497854,179086.1531768123,175330.25498632147,171992.8713168285,168855.39163435996,165731.40116863055,162709.1867851613,159834.28716994813,157374.4224457595,155108.06801070995,153033.09335271898,151277.637539428,150107.20753238242,149217.69510988207,148532.9492305764,147936.66675015588,147530.48382225985,147175.84005259103,146716.01970671955,146022.6272670486,145061.65741112924,143861.632463924,142551.63652825725,141181.6406648664,139794.26901830043,138471.8248111217,137150.31526459003,135897.1987282963,134617.3655097429,133379.12614434588,132142.4400244434,131024.5632308795,129994.39771024308,129183.883629554,128574.60660606406,128225.32450593913,128046.78379579315,127965.40127145033,127993.66257966188,128113.93460818642,128306.32291654777,128664.89489441406,129129.11039702315,129758.13428995859,130389.08042698384,130950.1242594286,131546.97314212177,132286.96363615675,133334.85921917597,134731.45398980728,136328.7170553174,137959.33051293582,139623.32835548685,141337.17803502583,143270.24269384297,145164.49015070076,146984.09154738768,148721.34802011456,150409.67067939072,152192.18180635205,153766.56519174858,155372.86614552938,156901.79244861673,158549.48758624218,160094.7360684406,161470.812217837,162828.08927334184,163952.86579983935,165111.65872929074,166097.73697854026,167122.67976073993,167982.83402581362,169057.75466400335,170332.38064598988,171724.00532577067,172943.65029321812,174020.53339440448,175102.09122841596,176327.16098716215,177583.27030153284,179015.46759245385,180531.6905831378,182181.05744631763,183904.5666115398,185566.41586532225,187109.34105859915,188531.55246059012,189879.67076698065,191118.89647927636,192431.53027894834,193730.49493406693,195119.10149225386,196338.01849840823,197600.96698353722,199019.66332160783,200597.86592331636,202042.4966129212,203240.5769305612,204290.35642227638,205465.2763383805,206836.90631327356,208294.18438636325,209570.51116579294,210886.7860910654,212137.36384199734,213549.29147565513,214916.83492429953,216383.3409188605,217892.51249785337,219472.53420717074,220877.84994070276,222112.0769095378,223353.61389487408,224584.0286124963,225860.11841230505,226935.06426511286,228328.54636215116,229689.82472322858,231072.157154966,232209.74161577117,233417.72883412405,234723.24048541937,235901.38056007688,236958.5466347557,237673.4148256044,238189.59403799815,238467.02642504135,238868.96860866845,239388.68574983208,240097.47128993447,240802.09036618727,241735.83634825554,243012.98447570554,244586.96380166674,246493.90306404667,248290.49035246324,249868.93353352192,250829.03481538768,251093.81458330015,251226.58355743112,251793.68515287546,253356.92323239395,255864.12816450917,258830.94871279542,262314.30671478977,265776.46448991,269359.74051438994,272929.6881660744,276744.46925811033,280986.70907770836,286120.4945435871,292405.55816773715,298841.7636081827,304567.68085784616,309207.2955773067,313775.40383584844,318885.6205231314,324409.47498113284,331343.82620018156,339409.34643981303,348929.2486388656,358940.31096810586,368534.8262483079,377063.1680665575,382849.74454558856,385778.6914307236,386153.21249646787,385674.65232443134,384973.9573516974,384135.039096367,382798.6576801026,381667.0447074797,381206.7884726113,381648.3696878708,382693.20251772116,384354.86357911414,386044.73192538857,387719.3738378056,388883.9906268146,389939.2179275192,390864.42543695145,391690.1507892255,392390.5103850099,393112.74793807016,393970.4333785449,394645.5642915258,394769.167045347,393988.97427693644,392940.2489746458,391931.69152951293,391081.83157647675,390139.9839906807,388947.1053792792,387859.95680366753,386921.810225317,385850.7199843099
43,3,New York,state,,150300.74797687674,150835.96628164785,151351.20021218873,152459.32833175117,153605.84481476087,154845.54619940594,155960.0333431691,156935.5774919539,157802.44215154648,158731.6070207129,159869.8978695931,161119.38157882777,162317.821984723,163315.24204975815,164214.84902054476,165154.0752361845,166191.36227799524,167336.27767399454,168538.2681901373,169799.99616121533,171034.02120432392,172332.8766059275,173692.55527817187,175136.26459197595,176561.66240788213,177855.7170988339,178953.19822672542,180035.06225490538,181188.33686657794,182527.46784578028,183965.93043224947,185572.14194550845,187227.05623142584,188877.0181986223,190480.27585648056,192140.4526073767,193762.0550707539,195339.69147300805,197023.27987050076,198682.09878162586,200379.6515099219,202063.17503526018,203829.26134104957,205834.28500052574,208005.14987698023,210239.28264733634,212192.98170692322,213945.23668771423,215650.90284755197,217267.34206853193,218622.26858604664,219968.7922261496,221553.64075600987,223508.96758609812,225707.91123391085,227970.0558743869,230351.757334428,232692.1596442405,235063.57830660985,237330.01639406054,239490.56461578756,241595.4947972383,243532.25734766075,245576.29998729684,247746.82068407757,249989.58858925034,252349.61690200368,254816.79415393338,257407.1364669666,260043.10967192028,262425.94214207906,264800.35753324424,266875.8395757387,268774.3677977682,270341.86578279035,271703.3491051882,272989.3930628761,274317.6241386438,275560.8534452273,276673.09176865994,277391.6539824857,277919.57073819503,278224.8561588514,278549.31271547655,278820.0136237345,279040.6495742814,279333.14424564014,279452.7499000721,279681.99395525135,279717.0428068677,279772.9748010536,279850.3167034407,279856.2403745108,280059.3207863819,280263.83855538914,280374.91007643467,280443.5980667845,280306.36137770035,280149.8632575679,279793.5924035234,279197.8766753699,278384.7478131802,277307.16134888673,276141.6465732671,274838.99138332444,273273.50994180073,271559.7070871327,269916.3722803601,268396.32398038235,267088.26060389314,265928.7478333398,264941.29889431654,264033.7053808828,263048.0840148815,262026.5665018782,260923.88956624575,259995.13526445595,259276.49823002564,258817.25015192185,258509.13566887603,258284.4230871481,258266.12520492275,258343.77520387512,258733.20871284744,259149.68012512205,259706.70248110394,260063.2253916757,259977.033034974,259437.93412909345,258463.65091394816,257444.18816546866,256411.18816863652,255682.48159146518,255123.44957377916,254779.47231122814,254317.15727882195,253821.47596484152,253082.78334432104,252360.11816785965,251654.37044689863,251010.19053430852,250368.77151723256,249670.54556433726,249080.11043389645,248560.60443035173,248354.36074988893,248542.39496787835,248934.804383022,249424.28513055758,249783.05221408384,250116.1037014356,250127.46774579314,250154.32044372172,249993.83816878754,249978.74903678367,249953.1962395662,250353.48387922547,251019.22324710977,251803.22185478391,252543.49867510493,253381.75293498198,254546.32727630253,255706.75956734945,256748.87947945614,257502.35176758413,258302.14141507758,258964.87810608544,259412.50024704714,259797.1197813527,260324.03830359198,261291.5591803294,262417.7450678314,263756.5646943569,264680.041929854,265440.07468513073,265891.99747442687,266498.41833884496,266968.7133256993,267614.68429529615,268165.9554080314,268578.89388313476,268822.32643940905,269069.50688273367,269518.1060875655,270323.67134062044,271206.60023518506,272305.73646785377,273624.18056341517,275367.8529870698,277253.6670401089,278794.7110297615,280043.6315952097,280927.35078886786,281617.7349112321,281930.2079424571,282488.63652651076,283345.3868751086,284674.0893559093,285766.4045862939,286548.12335837126,287149.6892384616,287987.3141650598,289281.40657398273,291068.50560515065,292706.7741241327,294436.1578048675,295962.6178982872,298019.3932301658,299675.8772188116,301130.4816108623,302203.3754158181,303531.4943209163,304879.80888895405,306564.7558161179,307931.2182656141,309456.47998885816,310834.30053943663,311937.89039119845,313375.65192896704,314983.19828481175,317322.09495872154,319432.80959887925,321816.1070051826,324140.3670987853,326524.73334748734,328104.08862573886,329227.524096543,329886.6042129868,330958.4474378086,332468.2105790028,334104.9365931953,335481.9042819858,336268.5613190834,337228.5932645867,338207.3981914673,339378.43087107845,340018.58906607184,340740.39870514296,342181.9604839899,344015.4979448558,346275.68864162796,347998.79612199333,349584.7546543414,350902.04280130967,352048.11687494576,352667.6757276077,352843.1501624119,353245.49376819417,355273.5268228622,358597.6812323763,362990.7789285407,367836.56907724537,372423.686517595,377210.4226231442,381683.08908363775,385838.73133352614,389993.121283035,393884.0661706012,397321.6563200013,399417.3893320319,400453.44582458166,401950.19584102184,404200.4072808435,406860.22613423754,409993.47685109585,413792.0080126853,418861.69527987525,424048.93641466013,428783.391442125,433313.416713099,436368.9208672214,437284.1921172684,435734.4539400349,433927.109390368,432389.81466154876,430825.89763957664,429189.0347251116,427829.1335282503,427922.19554591086,429396.36831968493,431809.0796557458,434644.7584473546,437651.62505217985,440707.54119944293,443300.84353331354,445139.19885229383,446674.4168736216,448355.5852758063,450137.38271875883,452337.8437480247,455298.1753160241,458916.7337906089,462242.72533201403,464917.1041003153,467417.4856232913,470476.9286038079,473305.25813302415,475694.546890276,477503.82205727376,479237.2611035335,480352.590560152,481516.9788092679
